,날짜,디바이스,유입경로,키워드,노출수,유입수,유입률(%),체류시간(min),평균체류시간(min),페이지뷰,평균페이지뷰,이탈수,이탈률(%),회원가입,전환율(가입),앱 다운,전환율(앱),구독,전환율(구독),전환수,전환율(%)
,2023-01-06,PC,카페,,992,88,8.870967742,45,0.511363636,463,5.261363636,10,11.36363636,0,0,10,11.36363636,4,4.545454545,14,15.90909091
,2023-01-06,PC,이메일,,537,49,9.124767225,9,0.183673469,496,10.12244898,9,18.36734694,5,10.20408163,0,0,4,8.163265306,9,18.36734694
,2023-01-06,PC,카카오톡,,702,84,11.96581197,23,0.273809524,53,0.630952381,0,0,10,11.9047619,8,9.523809524,5,5.952380952,23,27.38095238
,2023-01-06,PC,메타,,709,80,11.28349788,277,3.4625,233,2.9125,8,10,10,12.5,2,2.5,1,1.25,13,16.25
,2023-01-06,PC,인스타그램,,298,17,5.704697987,239,14.05882353,348,20.47058824,6,35.29411765,0,0,7,41.17647059,5,29.41176471,12,70.58823529
,2023-01-06,PC,유튜브,,30,14,46.66666667,390,27.85714286,486,34.71428571,2,14.28571429,2,14.28571429,1,7.142857143,10,71.42857143,13,92.85714286
,2023-01-06,PC,배너 광고,,774,30,3.875968992,373,12.43333333,149,4.966666667,8,26.66666667,5,16.66666667,3,10,10,33.33333333,18,60
,2023-01-06,PC,트위터 X,,125,57,45.6,435,7.631578947,3,0.0526315789,8,14.03508772,10,17.54385965,10,17.54385965,9,15.78947368,29,50.87719298
,2023-01-06,PC,기타 SNS,,788,29,3.680203046,0,0,33,1.137931034,4,13.79310345,7,24.13793103,0,0,3,10.34482759,10,34.48275862
,2023-01-06,Mobile,직접 유입,,0,48,0,491,10.22916667,179,3.729166667,4,8.333333333,4,8.333333333,7,14.58333333,2,4.166666667,13,27.08333333
,2023-01-06,Mobile,키워드 검색,쓰레기 줍기,362,74,20.44198895,12,0.162162162,464,6.27027027,1,1.351351351,4,5.405405405,2,2.702702703,1,1.351351351,7,9.459459459
,2023-01-06,Mobile,키워드 검색,플로깅,672,85,12.64880952,33,0.388235294,143,1.682352941,6,7.058823529,6,7.058823529,9,10.58823529,2,2.352941176,17,20
,2023-01-06,Mobile,키워드 검색,환경 보호 앱,942,1,0.106157113,71,71,317,317,0,0,0,0,9,900,8,800,17,1700
,2023-01-06,Mobile,키워드 검색,플로깅 행사,202,57,28.21782178,489,8.578947368,50,0.877192982,0,0,6,10.52631579,7,12.28070175,7,12.28070175,20,35.0877193
,2023-01-06,Mobile,블로그,,91,48,52.74725275,329,6.854166667,11,0.229166667,3,6.25,3,6.25,7,14.58333333,4,8.333333333,14,29.16666667
,2023-01-06,Mobile,카페,,401,69,17.20698254,213,3.086956522,12,0.173913043,8,11.5942029,0,0,5,7.246376812,5,7.246376812,10,14.49275362
,2023-01-06,Mobile,이메일,,800,76,9.5,360,4.736842105,490,6.447368421,0,0,7,9.210526316,9,11.84210526,10,13.15789474,26,34.21052632
,2023-01-06,Mobile,카카오톡,,184,100,54.34782609,44,0.44,136,1.36,0,0,4,4,2,2,8,8,14,14
,2023-01-06,Mobile,메타,,485,18,3.711340206,204,11.33333333,184,10.22222222,3,16.66666667,9,50,9,50,0,0,18,100
,2023-01-06,Mobile,인스타그램,,331,13,3.927492447,130,10,426,32.76923077,3,23.07692308,2,15.38461538,7,53.84615385,3,23.07692308,12,92.30769231
,2023-01-06,Mobile,유튜브,,259,86,33.2046332,446,5.186046512,315,3.662790698,5,5.813953488,8,9.302325581,10,11.62790698,9,10.46511628,27,31.39534884
,2023-01-06,Mobile,배너 광고,,608,66,10.85526316,39,0.590909091,395,5.984848485,2,3.03030303,7,10.60606061,9,13.63636364,9,13.63636364,25,37.87878788
,2023-01-06,Mobile,트위터 X,,536,76,14.17910448,212,2.789473684,467,6.144736842,1,1.315789474,9,11.84210526,3,3.947368421,9,11.84210526,21,27.63157895
,2023-01-06,Mobile,기타 SNS,,510,64,12.54901961,468,7.3125,344,5.375,10,15.625,4,6.25,6,9.375,2,3.125,12,18.75
,2023-01-07,PC,직접 유입,,0,47,0,204,4.340425532,174,3.70212766,3,6.382978723,10,21.27659574,2,4.255319149,2,4.255319149,14,29.78723404
,2023-01-07,PC,키워드 검색,친환경 활동,780,13,1.666666667,66,5.076923077,491,37.76923077,7,53.84615385,7,53.84615385,5,38.46153846,10,76.92307692,22,169.2307692
,2023-01-07,PC,키워드 검색,플로깅,985,29,2.944162437,335,11.55172414,47,1.620689655,0,0,1,3.448275862,5,17.24137931,1,3.448275862,7,24.13793103
,2023-01-07,PC,키워드 검색,플로깅 행사,751,21,2.796271638,319,15.19047619,52,2.476190476,2,9.523809524,8,38.0952381,10,47.61904762,4,19.04761905,22,104.7619048
,2023-01-07,PC,블로그,,90,2,2.222222222,346,173,449,224.5,2,100,6,300,6,300,5,250,17,850
,2023-01-07,PC,카페,,68,37,54.41176471,332,8.972972973,82,2.216216216,2,5.405405405,7,18.91891892,7,18.91891892,2,5.405405405,16,43.24324324
,2023-01-07,PC,이메일,,547,31,5.667276051,342,11.03225806,125,4.032258065,2,6.451612903,0,0,8,25.80645161,9,29.03225806,17,54.83870968
,2023-01-07,PC,카카오톡,,10,7,70,352,50.28571429,204,29.14285714,7,100,8,114.2857143,0,0,8,114.2857143,16,228.5714286
,2023-01-07,PC,메타,,728,11,1.510989011,489,44.45454545,120,10.90909091,8,72.72727273,5,45.45454545,2,18.18181818,3,27.27272727,10,90.90909091
,2023-01-07,PC,인스타그램,,489,73,14.92842536,463,6.342465753,214,2.931506849,3,4.109589041,2,2.739726027,0,0,8,10.95890411,10,13.69863014
,2023-01-07,PC,유튜브,,498,48,9.638554217,195,4.0625,292,6.083333333,3,6.25,0,0,6,12.5,3,6.25,9,18.75
,2023-01-07,PC,배너 광고,,884,79,8.936651584,382,4.835443038,267,3.379746835,0,0,0,0,3,3.797468354,5,6.329113924,8,10.12658228
,2023-01-07,PC,트위터 X,,748,40,5.347593583,7,0.175,25,0.625,4,10,6,15,9,22.5,5,12.5,20,50
,2023-01-07,PC,기타 SNS,,433,52,12.00923788,21,0.403846154,62,1.192307692,5,9.615384615,5,9.615384615,1,1.923076923,4,7.692307692,10,19.23076923
,2023-01-07,Mobile,직접 유입,,0,8,0,482,60.25,56,7,8,100,3,37.5,1,12.5,3,37.5,7,87.5
,2023-01-07,Mobile,키워드 검색,재활용 앱,356,85,23.87640449,135,1.588235294,302,3.552941176,7,8.235294118,2,2.352941176,9,10.58823529,5,5.882352941,16,18.82352941
,2023-01-07,Mobile,키워드 검색,친환경 활동,900,61,6.777777778,69,1.131147541,183,3,8,13.1147541,2,3.278688525,10,16.39344262,4,6.557377049,16,26.2295082
,2023-01-07,Mobile,키워드 검색,지역 재활용 센터,75,20,26.66666667,430,21.5,6,0.3,4,20,8,40,2,10,9,45,19,95
,2023-01-07,Mobile,키워드 검색,환경 보호 앱,868,51,5.875576037,18,0.352941176,1,0.0196078431,5,9.803921569,2,3.921568627,1,1.960784314,0,0,3,5.882352941
,2023-01-07,Mobile,키워드 검색,지속 가능한 생활,705,55,7.80141844,158,2.872727273,21,0.381818182,2,3.636363636,7,12.72727273,9,16.36363636,0,0,16,29.09090909
,2023-01-07,Mobile,키워드 검색,쓰레기 줍기,811,57,7.028360049,185,3.245614035,268,4.701754386,2,3.50877193,2,3.50877193,8,14.03508772,0,0,10,17.54385965
,2023-01-07,Mobile,키워드 검색,플로깅 행사,589,29,4.923599321,401,13.82758621,309,10.65517241,3,10.34482759,8,27.5862069,0,0,0,0,8,27.5862069
,2023-01-07,Mobile,키워드 검색,재활용 가이드,163,61,37.42331288,392,6.426229508,8,0.131147541,3,4.918032787,6,9.836065574,8,13.1147541,9,14.75409836,23,37.70491803
,2023-01-07,Mobile,블로그,,328,66,20.12195122,205,3.106060606,136,2.060606061,6,9.090909091,4,6.060606061,2,3.03030303,10,15.15151515,16,24.24242424
,2023-01-07,Mobile,카페,,939,38,4.04685836,366,9.631578947,238,6.263157895,4,10.52631579,1,2.631578947,4,10.52631579,4,10.52631579,9,23.68421053
,2023-01-07,Mobile,이메일,,329,96,29.17933131,295,3.072916667,237,2.46875,4,4.166666667,1,1.041666667,2,2.083333333,2,2.083333333,5,5.208333333
,2023-01-07,Mobile,카카오톡,,745,5,0.67114094,279,55.8,49,9.8,5,100,9,180,3,60,1,20,13,260
,2023-01-07,Mobile,메타,,299,62,20.73578595,143,2.306451613,198,3.193548387,5,8.064516129,5,8.064516129,9,14.51612903,5,8.064516129,19,30.64516129
,2023-01-07,Mobile,인스타그램,,531,27,5.084745763,8,0.296296296,165,6.111111111,10,37.03703704,8,29.62962963,0,0,9,33.33333333,17,62.96296296
,2023-01-07,Mobile,유튜브,,155,50,32.25806452,182,3.64,223,4.46,10,20,8,16,1,2,3,6,12,24
,2023-01-07,Mobile,배너 광고,,881,53,6.015891033,133,2.509433962,471,8.886792453,1,1.886792453,2,3.773584906,7,13.20754717,10,18.86792453,19,35.8490566
,2023-01-07,Mobile,트위터 X,,728,83,11.4010989,158,1.903614458,53,0.638554217,5,6.024096386,10,12.04819277,6,7.228915663,5,6.024096386,21,25.30120482
,2023-01-07,Mobile,기타 SNS,,875,80,9.142857143,358,4.475,235,2.9375,0,0,5,6.25,3,3.75,5,6.25,13,16.25
,2023-01-08,PC,직접 유입,,0,30,0,452,15.06666667,195,6.5,2,6.666666667,6,20,10,33.33333333,10,33.33333333,26,86.66666667
,2023-01-08,PC,키워드 검색,지속 가능한 생활,520,37,7.115384615,213,5.756756757,79,2.135135135,7,18.91891892,5,13.51351351,0,0,5,13.51351351,10,27.02702703
,2023-01-08,PC,키워드 검색,지역 재활용 센터,461,58,12.5813449,248,4.275862069,210,3.620689655,9,15.51724138,2,3.448275862,9,15.51724138,1,1.724137931,12,20.68965517
,2023-01-08,PC,키워드 검색,플로깅,345,40,11.5942029,219,5.475,12,0.3,0,0,1,2.5,9,22.5,6,15,16,40
,2023-01-08,PC,키워드 검색,플로깅 행사,933,78,8.360128617,432,5.538461538,430,5.512820513,5,6.41025641,7,8.974358974,2,2.564102564,4,5.128205128,13,16.66666667
,2023-01-08,PC,블로그,,733,2,0.272851296,111,55.5,308,154,2,100,5,250,4,200,10,500,19,950
,2023-01-08,PC,카페,,191,61,31.93717277,442,7.245901639,211,3.459016393,10,16.39344262,2,3.278688525,9,14.75409836,6,9.836065574,17,27.86885246
,2023-01-08,PC,이메일,,385,74,19.22077922,331,4.472972973,302,4.081081081,2,2.702702703,6,8.108108108,3,4.054054054,4,5.405405405,13,17.56756757
,2023-01-08,PC,카카오톡,,76,43,56.57894737,9,0.209302326,297,6.906976744,9,20.93023256,8,18.60465116,3,6.976744186,2,4.651162791,13,30.23255814
,2023-01-08,PC,메타,,622,97,15.59485531,183,1.886597938,38,0.391752577,3,3.092783505,6,6.18556701,4,4.12371134,0,0,10,10.30927835
,2023-01-08,PC,인스타그램,,191,10,5.235602094,303,30.3,398,39.8,6,60,7,70,8,80,1,10,16,160
,2023-01-08,PC,유튜브,,71,17,23.94366197,11,0.647058824,309,18.17647059,10,58.82352941,3,17.64705882,10,58.82352941,7,41.17647059,20,117.6470588
,2023-01-08,PC,배너 광고,,219,65,29.6803653,210,3.230769231,492,7.569230769,9,13.84615385,10,15.38461538,4,6.153846154,3,4.615384615,17,26.15384615
,2023-01-08,PC,트위터 X,,37,3,8.108108108,208,69.33333333,33,11,0,0,1,33.33333333,5,166.6666667,10,333.3333333,16,533.3333333
,2023-01-08,PC,기타 SNS,,927,0,0,193,inf,27,inf,0,,3,inf,3,inf,1,inf,7,inf
,2023-01-08,Mobile,직접 유입,,0,21,0,208,9.904761905,241,11.47619048,2,9.523809524,10,47.61904762,10,47.61904762,2,9.523809524,22,104.7619048
,2023-01-08,Mobile,키워드 검색,쓰레기 줍기,539,79,14.6567718,404,5.113924051,228,2.886075949,4,5.063291139,5,6.329113924,5,6.329113924,5,6.329113924,15,18.98734177
,2023-01-08,Mobile,키워드 검색,재활용 앱,64,35,54.6875,121,3.457142857,226,6.457142857,10,28.57142857,10,28.57142857,9,25.71428571,2,5.714285714,21,60
,2023-01-08,Mobile,키워드 검색,환경 캠페인,798,71,8.897243108,382,5.38028169,34,0.478873239,9,12.67605634,9,12.67605634,8,11.26760563,7,9.85915493,24,33.8028169
,2023-01-08,Mobile,키워드 검색,재활용 가이드,145,99,68.27586207,493,4.97979798,223,2.252525253,10,10.1010101,4,4.04040404,5,5.050505051,9,9.090909091,18,18.18181818
,2023-01-08,Mobile,블로그,,21,9,42.85714286,266,29.55555556,459,51,6,66.66666667,3,33.33333333,8,88.88888889,5,55.55555556,16,177.7777778
,2023-01-08,Mobile,카페,,20,3,15,164,54.66666667,397,132.3333333,1,33.33333333,8,266.6666667,0,0,1,33.33333333,9,300
,2023-01-08,Mobile,이메일,,983,48,4.88301119,375,7.8125,178,3.708333333,9,18.75,6,12.5,1,2.083333333,0,0,7,14.58333333
,2023-01-08,Mobile,카카오톡,,153,4,2.614379085,465,116.25,44,11,1,25,4,100,2,50,2,50,8,200
,2023-01-08,Mobile,메타,,336,65,19.3452381,317,4.876923077,320,4.923076923,1,1.538461538,9,13.84615385,4,6.153846154,2,3.076923077,15,23.07692308
,2023-01-08,Mobile,인스타그램,,898,37,4.120267261,279,7.540540541,176,4.756756757,3,8.108108108,6,16.21621622,3,8.108108108,9,24.32432432,18,48.64864865
,2023-01-08,Mobile,유튜브,,4,0,0,339,inf,282,inf,0,,0,,4,inf,10,inf,14,inf
,2023-01-08,Mobile,배너 광고,,81,60,74.07407407,5,0.0833333333,408,6.8,5,8.333333333,8,13.33333333,3,5,4,6.666666667,15,25
,2023-01-08,Mobile,트위터 X,,252,90,35.71428571,177,1.966666667,457,5.077777778,8,8.888888889,5,5.555555556,5,5.555555556,4,4.444444444,14,15.55555556
,2023-01-08,Mobile,기타 SNS,,70,29,41.42857143,74,2.551724138,233,8.034482759,5,17.24137931,3,10.34482759,1,3.448275862,3,10.34482759,7,24.13793103
,2023-01-09,PC,직접 유입,,0,29,0,100,3.448275862,207,7.137931034,9,31.03448276,8,27.5862069,9,31.03448276,8,27.5862069,25,86.20689655
,2023-01-09,PC,키워드 검색,플로깅,186,46,24.7311828,8,0.173913043,165,3.586956522,2,4.347826087,6,13.04347826,7,15.2173913,10,21.73913043,23,50
,2023-01-09,PC,키워드 검색,재활용 앱,363,30,8.26446281,253,8.433333333,388,12.93333333,9,30,0,0,7,23.33333333,3,10,10,33.33333333
,2023-01-09,PC,키워드 검색,플로깅 행사,730,18,2.465753425,391,21.72222222,117,6.5,6,33.33333333,1,5.555555556,2,11.11111111,6,33.33333333,9,50
,2023-01-09,PC,블로그,,446,2,0.448430493,286,143,208,104,1,50,5,250,4,200,6,300,15,750
,2023-01-09,PC,카페,,603,24,3.980099502,195,8.125,436,18.16666667,5,20.83333333,3,12.5,5,20.83333333,9,37.5,17,70.83333333
,2023-01-09,PC,이메일,,979,22,2.247191011,181,8.227272727,25,1.136363636,3,13.63636364,8,36.36363636,10,45.45454545,1,4.545454545,19,86.36363636
,2023-01-09,PC,카카오톡,,393,57,14.50381679,299,5.245614035,295,5.175438596,8,14.03508772,10,17.54385965,5,8.771929825,0,0,15,26.31578947
,2023-01-09,PC,메타,,767,84,10.9517601,88,1.047619048,51,0.607142857,0,0,7,8.333333333,8,9.523809524,4,4.761904762,19,22.61904762
,2023-01-09,PC,인스타그램,,613,64,10.44045677,434,6.78125,203,3.171875,1,1.5625,9,14.0625,2,3.125,10,15.625,21,32.8125
,2023-01-09,PC,유튜브,,696,54,7.75862069,271,5.018518519,156,2.888888889,6,11.11111111,0,0,2,3.703703704,1,1.851851852,3,5.555555556
,2023-01-09,PC,배너 광고,,136,84,61.76470588,174,2.071428571,476,5.666666667,4,4.761904762,3,3.571428571,7,8.333333333,9,10.71428571,19,22.61904762
,2023-01-09,PC,트위터 X,,775,44,5.677419355,158,3.590909091,106,2.409090909,3,6.818181818,1,2.272727273,9,20.45454545,4,9.090909091,14,31.81818182
,2023-01-09,PC,기타 SNS,,766,21,2.74151436,115,5.476190476,397,18.9047619,5,23.80952381,6,28.57142857,2,9.523809524,9,42.85714286,17,80.95238095
,2023-01-09,Mobile,직접 유입,,0,85,0,144,1.694117647,404,4.752941176,6,7.058823529,7,8.235294118,5,5.882352941,10,11.76470588,22,25.88235294
,2023-01-09,Mobile,키워드 검색,친환경 활동,631,36,5.705229794,304,8.444444444,33,0.916666667,1,2.777777778,10,27.77777778,2,5.555555556,9,25,21,58.33333333
,2023-01-09,Mobile,키워드 검색,플로깅 행사,12,8,66.66666667,22,2.75,197,24.625,3,37.5,0,0,0,0,5,62.5,5,62.5
,2023-01-09,Mobile,키워드 검색,환경 캠페인,137,19,13.86861314,481,25.31578947,469,24.68421053,3,15.78947368,10,52.63157895,3,15.78947368,10,52.63157895,23,121.0526316
,2023-01-09,Mobile,키워드 검색,재활용 가이드,974,97,9.958932238,254,2.618556701,430,4.432989691,5,5.154639175,5,5.154639175,10,10.30927835,7,7.216494845,22,22.68041237
,2023-01-09,Mobile,키워드 검색,쓰레기 줍기,657,36,5.479452055,106,2.944444444,428,11.88888889,2,5.555555556,5,13.88888889,4,11.11111111,0,0,9,25
,2023-01-09,Mobile,키워드 검색,지속 가능한 생활,13,1,7.692307692,43,43,407,407,0,0,8,800,10,1000,7,700,25,2500
,2023-01-09,Mobile,키워드 검색,지역 재활용 센터,891,0,0,52,inf,326,inf,0,,0,,0,,7,inf,7,inf
,2023-01-09,Mobile,블로그,,253,67,26.48221344,95,1.417910448,244,3.641791045,4,5.970149254,8,11.94029851,1,1.492537313,4,5.970149254,13,19.40298507
,2023-01-09,Mobile,카페,,394,31,7.868020305,86,2.774193548,470,15.16129032,9,29.03225806,3,9.677419355,7,22.58064516,1,3.225806452,11,35.48387097
,2023-01-09,Mobile,이메일,,384,56,14.58333333,98,1.75,19,0.339285714,9,16.07142857,5,8.928571429,0,0,9,16.07142857,14,25
,2023-01-09,Mobile,카카오톡,,868,31,3.571428571,381,12.29032258,23,0.741935484,9,29.03225806,8,25.80645161,6,19.35483871,0,0,14,45.16129032
,2023-01-09,Mobile,메타,,598,5,0.836120401,62,12.4,87,17.4,3,60,1,20,1,20,7,140,9,180
,2023-01-09,Mobile,인스타그램,,335,93,27.76119403,331,3.559139785,67,0.720430108,3,3.225806452,2,2.150537634,0,0,3,3.225806452,5,5.376344086
,2023-01-09,Mobile,유튜브,,834,31,3.717026379,262,8.451612903,403,13,3,9.677419355,5,16.12903226,6,19.35483871,0,0,11,35.48387097
,2023-01-09,Mobile,배너 광고,,388,7,1.804123711,59,8.428571429,46,6.571428571,0,0,1,14.28571429,9,128.5714286,2,28.57142857,12,171.4285714
,2023-01-09,Mobile,트위터 X,,701,85,12.12553495,234,2.752941176,269,3.164705882,6,7.058823529,9,10.58823529,9,10.58823529,3,3.529411765,21,24.70588235
,2023-01-09,Mobile,기타 SNS,,840,71,8.452380952,51,0.718309859,2,0.0281690141,8,11.26760563,7,9.85915493,3,4.225352113,2,2.816901408,12,16.90140845
,2023-01-10,PC,직접 유입,,0,37,0,413,11.16216216,346,9.351351351,3,8.108108108,5,13.51351351,5,13.51351351,7,18.91891892,17,45.94594595
,2023-01-10,PC,키워드 검색,플로깅,482,62,12.86307054,172,2.774193548,296,4.774193548,7,11.29032258,5,8.064516129,0,0,6,9.677419355,11,17.74193548
,2023-01-10,PC,키워드 검색,재활용 앱,731,6,0.820793434,98,16.33333333,211,35.16666667,3,50,2,33.33333333,2,33.33333333,6,100,10,166.6666667
,2023-01-10,PC,키워드 검색,환경 캠페인,910,15,1.648351648,184,12.26666667,344,22.93333333,5,33.33333333,10,66.66666667,9,60,4,26.66666667,23,153.3333333
,2023-01-10,PC,키워드 검색,지역 재활용 센터,523,40,7.648183556,286,7.15,148,3.7,0,0,9,22.5,3,7.5,9,22.5,21,52.5
,2023-01-10,PC,키워드 검색,쓰레기 줍기,806,88,10.91811414,11,0.125,16,0.181818182,0,0,2,2.272727273,8,9.090909091,7,7.954545455,17,19.31818182
,2023-01-10,PC,블로그,,337,11,3.264094955,172,15.63636364,255,23.18181818,7,63.63636364,0,0,1,9.090909091,7,63.63636364,8,72.72727273
,2023-01-10,PC,카페,,63,18,28.57142857,452,25.11111111,297,16.5,6,33.33333333,5,27.77777778,4,22.22222222,1,5.555555556,10,55.55555556
,2023-01-10,PC,이메일,,325,54,16.61538462,302,5.592592593,228,4.222222222,2,3.703703704,3,5.555555556,5,9.259259259,7,12.96296296,15,27.77777778
,2023-01-10,PC,카카오톡,,181,96,53.03867403,343,3.572916667,141,1.46875,9,9.375,0,0,8,8.333333333,6,6.25,14,14.58333333
,2023-01-10,PC,메타,,862,33,3.828306265,187,5.666666667,23,0.696969697,4,12.12121212,8,24.24242424,5,15.15151515,10,30.3030303,23,69.6969697
,2023-01-10,PC,인스타그램,,719,48,6.675938804,249,5.1875,31,0.645833333,2,4.166666667,8,16.66666667,3,6.25,8,16.66666667,19,39.58333333
,2023-01-10,PC,유튜브,,765,63,8.235294118,204,3.238095238,250,3.968253968,10,15.87301587,10,15.87301587,7,11.11111111,6,9.523809524,23,36.50793651
,2023-01-10,PC,배너 광고,,561,8,1.426024955,96,12,127,15.875,5,62.5,7,87.5,0,0,4,50,11,137.5
,2023-01-10,PC,트위터 X,,602,32,5.315614618,291,9.09375,421,13.15625,7,21.875,7,21.875,3,9.375,4,12.5,14,43.75
,2023-01-10,PC,기타 SNS,,300,17,5.666666667,109,6.411764706,58,3.411764706,10,58.82352941,1,5.882352941,8,47.05882353,6,35.29411765,15,88.23529412
,2023-01-10,Mobile,직접 유입,,0,4,0,283,70.75,178,44.5,0,0,9,225,2,50,7,175,18,450
,2023-01-10,Mobile,키워드 검색,환경 캠페인,768,1,0.130208333,94,94,186,186,0,0,2,200,1,100,6,600,9,900
,2023-01-10,Mobile,키워드 검색,재활용 앱,905,74,8.17679558,146,1.972972973,400,5.405405405,4,5.405405405,5,6.756756757,6,8.108108108,7,9.459459459,18,24.32432432
,2023-01-10,Mobile,키워드 검색,친환경 활동,14,11,78.57142857,119,10.81818182,316,28.72727273,6,54.54545455,8,72.72727273,1,9.090909091,10,90.90909091,19,172.7272727
,2023-01-10,Mobile,블로그,,726,79,10.8815427,412,5.215189873,10,0.126582278,3,3.797468354,9,11.39240506,5,6.329113924,9,11.39240506,23,29.11392405
,2023-01-10,Mobile,카페,,434,24,5.529953917,53,2.208333333,236,9.833333333,3,12.5,2,8.333333333,3,12.5,8,33.33333333,13,54.16666667
,2023-01-10,Mobile,이메일,,352,53,15.05681818,110,2.075471698,314,5.924528302,7,13.20754717,9,16.98113208,7,13.20754717,2,3.773584906,18,33.96226415
,2023-01-10,Mobile,카카오톡,,432,95,21.99074074,223,2.347368421,418,4.4,1,1.052631579,1,1.052631579,2,2.105263158,10,10.52631579,13,13.68421053
,2023-01-10,Mobile,메타,,464,55,11.85344828,47,0.854545455,5,0.0909090909,3,5.454545455,1,1.818181818,0,0,9,16.36363636,10,18.18181818
,2023-01-10,Mobile,인스타그램,,138,28,20.28985507,179,6.392857143,30,1.071428571,4,14.28571429,6,21.42857143,2,7.142857143,1,3.571428571,9,32.14285714
,2023-01-10,Mobile,유튜브,,86,59,68.60465116,319,5.406779661,129,2.186440678,10,16.94915254,3,5.084745763,2,3.389830508,8,13.55932203,13,22.03389831
,2023-01-10,Mobile,배너 광고,,574,65,11.32404181,451,6.938461538,16,0.246153846,10,15.38461538,7,10.76923077,9,13.84615385,7,10.76923077,23,35.38461538
,2023-01-10,Mobile,트위터 X,,141,59,41.84397163,286,4.847457627,137,2.322033898,2,3.389830508,0,0,0,0,4,6.779661017,4,6.779661017
,2023-01-10,Mobile,기타 SNS,,952,100,10.50420168,372,3.72,54,0.54,5,5,9,9,7,7,3,3,19,19
,2023-01-11,PC,직접 유입,,0,77,0,72,0.935064935,386,5.012987013,0,0,4,5.194805195,0,0,1,1.298701299,5,6.493506494
